,날짜,종가,전일비,시가,고가,저가,거래량
2,2004.12.20,44200.0,1200.0,43950.0,44600.0,43050.0,8390.0
3,2004.12.17,43000.0,100.0,42900.0,44000.0,42450.0,5223.0
4,2004.12.16,42900.0,100.0,42100.0,43300.0,42100.0,4341.0
5,2004.12.15,43000.0,750.0,43500.0,43750.0,42700.0,4001.0
9,2004.12.14,43750.0,650.0,45000.0,45000.0,43100.0,2160.0
10,2004.12.13,44400.0,950.0,46500.0,46500.0,43000.0,4160.0
11,2004.12.10,45350.0,1150.0,46700.0,46700.0,45000.0,3170.0
12,2004.12.09,46500.0,1950.0,44550.0,46500.0,44550.0,20150.0
13,2004.12.08,44550.0,1550.0,43600.0,46100.0,42500.0,7750.0
1,2004.12.07,43000.0,0.0,43000.0,43700.0,42500.0,3273.0
2,2004.12.06,43000.0,0.0,43000.0,43600.0,42050.0,6820.0
3,2004.12.03,43000.0,0.0,43800.0,44400.0,42750.0,5180.0
4,2004.12.02,43000.0,650.0,42450.0,43200.0,42000.0,4650.0
5,2004.12.01,42350.0,650.0,42500.0,43300.0,42100.0,4430.0
9,2004.11.30,43000.0,1000.0,42000.0,43100.0,41500.0,10750.0
10,2004.11.29,42000.0,1250.0,40750.0,42500.0,40050.0,12750.0
11,2004.11.26,40750.0,250.0,41450.0,41650.0,40650.0,8310.0
12,2004.11.25,41000.0,1200.0,39800.0,41100.0,39100.0,12180.0
13,2004.11.24,39800.0,1900.0,37500.0,39800.0,37300.0,21150.0
1,2004.11.23,37900.0,250.0,38500.0,38700.0,37700.0,3171.0
2,2004.11.22,37650.0,900.0,38550.0,38700.0,37150.0,5990.0
3,2004.11.19,38550.0,750.0,39650.0,40200.0,38550.0,7819.0
4,2004.11.18,39300.0,100.0,39400.0,39500.0,38700.0,6670.0
5,2004.11.17,39200.0,150.0,39300.0,39350.0,38600.0,7310.0
9,2004.11.16,39350.0,100.0,39450.0,39800.0,38650.0,11630.0
10,2004.11.15,39450.0,450.0,38350.0,39450.0,38200.0,9470.0
11,2004.11.12,39000.0,1500.0,38200.0,39000.0,38050.0,14430.0
12,2004.11.11,37500.0,50.0,37100.0,39400.0,37100.0,16624.0
13,2004.11.10,37550.0,1050.0,36650.0,37800.0,36500.0,8400.0
1,2004.11.09,36500.0,600.0,36400.0,37300.0,36400.0,4830.0
2,2004.11.08,37100.0,400.0,37150.0,37600.0,37000.0,13610.0
3,2004.11.05,37500.0,500.0,37300.0,37800.0,37000.0,8180.0
4,2004.11.04,37000.0,900.0,36300.0,37450.0,36300.0,31380.0
5,2004.11.03,36100.0,800.0,35300.0,37500.0,35200.0,18830.0
9,2004.11.02,35300.0,150.0,35650.0,35900.0,35150.0,5080.0
10,2004.11.01,35450.0,0.0,34700.0,35750.0,34700.0,2130.0
11,2004.10.29,35450.0,950.0,34400.0,35450.0,34300.0,3990.0
12,2004.10.28,34500.0,0.0,34500.0,35000.0,34400.0,4366.0
13,2004.10.27,34500.0,100.0,34250.0,34850.0,33800.0,2610.0
1,2004.10.26,34600.0,700.0,34750.0,34750.0,34100.0,2630.0
2,2004.10.25,33900.0,1250.0,33600.0,35000.0,33600.0,7840.0
3,2004.10.22,35150.0,300.0,35150.0,35600.0,34600.0,4590.0
4,2004.10.21,35450.0,50.0,35300.0,35800.0,35000.0,4460.0
5,2004.10.20,35500.0,300.0,35900.0,36000.0,35250.0,3430.0
9,2004.10.19,35800.0,0.0,35600.0,36200.0,35450.0,5630.0
10,2004.10.18,35800.0,0.0,35300.0,36350.0,35300.0,3320.0
11,2004.10.15,35800.0,0.0,35400.0,35900.0,35250.0,6280.0
12,2004.10.14,35800.0,200.0,35600.0,36000.0,35400.0,3280.0
13,2004.10.13,36000.0,50.0,36050.0,36400.0,35700.0,8680.0
1,2004.10.12,36050.0,850.0,36900.0,36900.0,35900.0,11660.0
2,2004.10.11,36900.0,100.0,36350.0,37000.0,36350.0,7310.0
3,2004.10.08,36800.0,700.0,36100.0,37000.0,36100.0,14620.0
4,2004.10.07,36100.0,200.0,36150.0,37300.0,35800.0,19230.0
5,2004.10.06,35900.0,100.0,35700.0,36200.0,35700.0,12235.0
9,2004.10.05,35800.0,0.0,36000.0,36450.0,35500.0,5220.0
10,2004.10.04,35800.0,550.0,35250.0,36100.0,35250.0,5530.0
11,2004.10.01,35250.0,650.0,35400.0,35850.0,34850.0,3052.0
12,2004.09.30,35900.0,1400.0,34500.0,35900.0,34250.0,6268.0
13,2004.09.24,34500.0,0.0,34050.0,34500.0,33750.0,10300.0
1,2004.09.23,34500.0,1050.0,35450.0,35550.0,34000.0,11991.0
2,2004.09.22,35550.0,450.0,36000.0,36400.0,35500.0,4562.0
3,2004.09.21,36000.0,150.0,36150.0,36400.0,36000.0,5270.0
4,2004.09.20,36150.0,0.0,36600.0,36800.0,36150.0,15140.0
5,2004.09.17,36150.0,150.0,36000.0,37550.0,36000.0,11680.0
9,2004.09.16,36000.0,0.0,35850.0,36300.0,35850.0,14315.0
10,2004.09.15,36000.0,450.0,36450.0,36600.0,36000.0,6659.0
11,2004.09.14,36450.0,150.0,36650.0,37150.0,36450.0,9560.0
12,2004.09.13,36600.0,0.0,36600.0,37250.0,35800.0,10200.0
13,2004.09.10,36600.0,700.0,37100.0,37400.0,36550.0,2471.0
1,2004.09.09,37300.0,1150.0,35800.0,37300.0,35800.0,4442.0
2,2004.09.08,36150.0,650.0,36600.0,37000.0,36150.0,2441.0
3,2004.09.07,36800.0,0.0,37400.0,37400.0,36500.0,2868.0
4,2004.09.06,36800.0,150.0,37200.0,37800.0,36800.0,2622.0
5,2004.09.03,36950.0,400.0,37100.0,37900.0,36950.0,5180.0
9,2004.09.02,37350.0,0.0,37350.0,37950.0,37100.0,2800.0
10,2004.09.01,37350.0,750.0,36600.0,37500.0,36600.0,6600.0
11,2004.08.31,36600.0,200.0,36400.0,37000.0,36400.0,7250.0
12,2004.08.30,36400.0,400.0,36000.0,37000.0,35900.0,7509.0
13,2004.08.27,36000.0,450.0,37000.0,37000.0,35800.0,4311.0
1,2004.08.26,36450.0,100.0,37000.0,37400.0,36400.0,2610.0
2,2004.08.25,36550.0,250.0,36800.0,37300.0,36450.0,2140.0
3,2004.08.24,36800.0,150.0,37000.0,37850.0,36800.0,4120.0
4,2004.08.23,36950.0,50.0,37450.0,38900.0,36800.0,13930.0
5,2004.08.20,37000.0,350.0,37000.0,37000.0,36650.0,1855.0
9,2004.08.19,36650.0,350.0,37500.0,37800.0,36650.0,5346.0
10,2004.08.18,37000.0,400.0,36800.0,37700.0,36700.0,2670.0
11,2004.08.17,37400.0,650.0,37500.0,38050.0,37350.0,3540.0
12,2004.08.16,38050.0,50.0,38000.0,38500.0,37250.0,2440.0
13,2004.08.13,38000.0,150.0,37100.0,38000.0,37100.0,2550.0
1,2004.08.12,37850.0,350.0,37500.0,38950.0,37500.0,3460.0
2,2004.08.11,37500.0,0.0,37500.0,38250.0,37000.0,2300.0
3,2004.08.10,37500.0,950.0,37450.0,37700.0,37250.0,1040.0
4,2004.08.09,38450.0,1700.0,34850.0,39000.0,34850.0,1020.0
5,2004.08.06,36750.0,50.0,36000.0,36750.0,36000.0,420.0
9,2004.08.05,36800.0,200.0,36650.0,36800.0,36200.0,1190.0
10,2004.08.04,36600.0,0.0,35750.0,36600.0,35500.0,650.0
11,2004.08.03,36600.0,550.0,37150.0,37150.0,36300.0,596.0
12,2004.08.02,37150.0,1850.0,38000.0,38000.0,37150.0,974.0
13,2004.07.30,39000.0,0.0,39000.0,39000.0,37000.0,3730.0
1,2004.07.29,39000.0,1550.0,37450.0,39000.0,36850.0,310.0
2,2004.07.28,37450.0,450.0,37000.0,37500.0,37000.0,524.0
3,2004.07.27,37000.0,1250.0,38200.0,38200.0,37000.0,870.0
4,2004.07.26,38250.0,500.0,38000.0,38750.0,37650.0,1680.0
5,2004.07.23,38750.0,750.0,39450.0,39450.0,37300.0,3060.0
9,2004.07.22,39500.0,400.0,37750.0,39500.0,37600.0,1960.0
10,2004.07.21,39100.0,600.0,39250.0,39250.0,38300.0,3000.0
11,2004.07.20,38500.0,1500.0,40100.0,40100.0,37850.0,1740.0
12,2004.07.19,40000.0,2850.0,38000.0,40000.0,38000.0,380.0
13,2004.07.16,37150.0,0.0,36100.0,37900.0,36100.0,1660.0
1,2004.07.15,37150.0,350.0,37500.0,37500.0,36300.0,500.0
2,2004.07.14,37500.0,1600.0,38750.0,40000.0,37500.0,2240.0
3,2004.07.13,39100.0,500.0,39150.0,39700.0,39050.0,3056.0
4,2004.07.12,39600.0,900.0,41000.0,41000.0,39550.0,430.0
5,2004.07.09,40500.0,1600.0,38100.0,41000.0,38100.0,344.0
9,2004.07.08,38900.0,1250.0,40150.0,40150.0,38900.0,3090.0
10,2004.07.07,40150.0,450.0,38800.0,40800.0,38800.0,221.0
11,2004.07.06,40600.0,400.0,41000.0,41000.0,40600.0,1080.0
12,2004.07.05,41000.0,300.0,40400.0,41200.0,39500.0,1710.0
13,2004.07.02,40700.0,800.0,39500.0,40700.0,39500.0,1840.0
1,2004.07.01,41500.0,2500.0,39000.0,41500.0,39000.0,8630.0
2,2004.06.30,39000.0,1600.0,37400.0,39000.0,37300.0,6250.0
3,2004.06.29,37400.0,500.0,36900.0,37800.0,36300.0,2820.0
4,2004.06.28,36900.0,300.0,36650.0,38000.0,36650.0,1080.0
5,2004.06.25,37200.0,50.0,37200.0,37400.0,36700.0,4720.0
9,2004.06.24,37150.0,0.0,37800.0,37900.0,36800.0,10580.0
10,2004.06.23,37150.0,150.0,38000.0,38000.0,37000.0,2520.0
11,2004.06.22,37300.0,300.0,37000.0,37900.0,35400.0,3380.0
12,2004.06.21,37000.0,500.0,37600.0,37600.0,36750.0,3430.0
13,2004.06.18,37500.0,500.0,37100.0,38000.0,35600.0,10700.0
1,2004.06.17,37000.0,200.0,36450.0,37000.0,36450.0,804.0
2,2004.06.16,37200.0,0.0,37250.0,38500.0,36650.0,3220.0
3,2004.06.15,37200.0,700.0,35700.0,37300.0,35600.0,4420.0
4,2004.06.14,36500.0,0.0,36500.0,37400.0,35250.0,6800.0
5,2004.06.11,36500.0,0.0,36250.0,37000.0,33550.0,13580.0
9,2004.06.10,36500.0,1100.0,37600.0,38400.0,36000.0,12160.0
10,2004.06.09,37600.0,0.0,37600.0,37900.0,36850.0,6934.0
11,2004.06.08,37600.0,0.0,37600.0,38000.0,36550.0,8810.0
12,2004.06.07,37600.0,2200.0,35000.0,37800.0,35000.0,10450.0
13,2004.06.04,35400.0,0.0,34500.0,35400.0,34500.0,1920.0
1,2004.06.03,35400.0,0.0,36100.0,36500.0,34400.0,18950.0
2,2004.06.02,35400.0,400.0,35100.0,35400.0,34200.0,1620.0
3,2004.06.01,35800.0,1050.0,34100.0,35800.0,34100.0,4320.0
4,2004.05.31,34750.0,350.0,34400.0,35000.0,33700.0,6723.0
5,2004.05.28,35100.0,1100.0,34800.0,35900.0,34500.0,2810.0
9,2004.05.27,34000.0,0.0,34100.0,35650.0,34000.0,9164.0
10,2004.05.25,34000.0,650.0,34000.0,34350.0,32550.0,44450.0
11,2004.05.24,34650.0,150.0,34300.0,35350.0,34300.0,4610.0
12,2004.05.21,34500.0,500.0,34100.0,35000.0,34100.0,3080.0
13,2004.05.20,34000.0,500.0,34800.0,35000.0,33500.0,11300.0
1,2004.05.19,34500.0,1800.0,32900.0,34500.0,32900.0,6150.0
2,2004.05.18,32700.0,50.0,33700.0,34000.0,32000.0,11069.0
3,2004.05.17,32750.0,3200.0,34650.0,35000.0,32750.0,5340.0
4,2004.05.14,35950.0,550.0,36400.0,36500.0,34400.0,20710.0
5,2004.05.13,36500.0,1100.0,36000.0,36900.0,34300.0,17890.0
9,2004.05.12,35400.0,2050.0,33350.0,35400.0,32850.0,23034.0
10,2004.05.11,33350.0,550.0,32550.0,33900.0,32300.0,11491.0
11,2004.05.10,33900.0,4600.0,37100.0,38200.0,33000.0,13741.0
12,2004.05.07,38500.0,500.0,38050.0,38700.0,36550.0,22400.0
13,2004.05.06,39000.0,1800.0,40800.0,40800.0,38900.0,14760.0
1,2004.05.04,40800.0,700.0,39850.0,40800.0,39800.0,5440.0
2,2004.05.03,40100.0,1700.0,40800.0,41800.0,39600.0,13240.0
3,2004.04.30,41800.0,0.0,40550.0,42300.0,40550.0,7211.0
4,2004.04.29,41800.0,100.0,41150.0,42000.0,39900.0,10550.0
5,2004.04.28,41700.0,800.0,42500.0,42900.0,41500.0,3260.0
9,2004.04.27,42500.0,500.0,42500.0,42500.0,41800.0,3490.0
10,2004.04.26,42000.0,1150.0,41000.0,42800.0,41000.0,13632.0
11,2004.04.23,40850.0,800.0,42200.0,42600.0,40500.0,8882.0
12,2004.04.22,41650.0,400.0,42600.0,42600.0,41600.0,9720.0
13,2004.04.21,42050.0,1250.0,42600.0,43300.0,42000.0,9632.0
1,2004.04.20,43300.0,950.0,42650.0,43450.0,42100.0,5640.0
2,2004.04.19,42350.0,750.0,41600.0,42700.0,41600.0,7190.0
3,2004.04.16,43100.0,650.0,43900.0,44700.0,43050.0,2140.0
4,2004.04.14,43750.0,250.0,43350.0,44400.0,43300.0,2450.0
5,2004.04.13,44000.0,800.0,44800.0,44800.0,42800.0,16780.0
9,2004.04.12,44800.0,650.0,44850.0,46200.0,44600.0,8950.0
10,2004.04.09,45450.0,550.0,44900.0,45450.0,44150.0,6332.0
11,2004.04.08,44900.0,100.0,44750.0,45450.0,44650.0,5610.0
12,2004.04.07,45000.0,900.0,45400.0,45750.0,45000.0,5780.0
13,2004.04.06,45900.0,800.0,46500.0,46950.0,45100.0,8740.0
1,2004.04.02,46700.0,600.0,46100.0,47450.0,46000.0,3610.0
2,2004.04.01,46100.0,200.0,46300.0,46800.0,46000.0,1962.0
3,2004.03.31,46300.0,0.0,46000.0,46550.0,45600.0,2609.0
4,2004.03.30,46300.0,0.0,46400.0,46800.0,46000.0,2520.0
5,2004.03.29,46300.0,1500.0,49000.0,49000.0,46300.0,5222.0
9,2004.03.26,47800.0,1400.0,46400.0,49000.0,46400.0,8690.0
10,2004.03.25,46400.0,250.0,47150.0,47150.0,45550.0,2650.0
11,2004.03.24,46150.0,400.0,45750.0,46200.0,44100.0,2530.0
12,2004.03.23,45750.0,250.0,45100.0,46800.0,44700.0,5720.0
13,2004.03.22,45500.0,1250.0,47100.0,47500.0,45200.0,3743.0
1,2004.03.19,46750.0,0.0,47000.0,47200.0,46000.0,2609.0
2,2004.03.18,46750.0,250.0,46500.0,47000.0,46200.0,4200.0
3,2004.03.17,46500.0,750.0,45500.0,46500.0,45500.0,2500.0
4,2004.03.16,45750.0,100.0,45000.0,46500.0,45000.0,2800.0
5,2004.03.15,45650.0,1200.0,45050.0,46850.0,45050.0,2700.0
9,2004.03.12,46850.0,1300.0,44950.0,47000.0,42400.0,8610.0
10,2004.03.11,45550.0,1150.0,46000.0,47050.0,45100.0,9680.0
11,2004.03.10,46700.0,1100.0,47500.0,48900.0,46700.0,2940.0
12,2004.03.09,47800.0,300.0,48500.0,48900.0,47650.0,2571.0
13,2004.03.08,48100.0,300.0,47950.0,48800.0,47950.0,3881.0
1,2004.03.05,48400.0,1100.0,48100.0,49000.0,48100.0,3614.0
2,2004.03.04,49500.0,500.0,48450.0,49800.0,48000.0,7870.0
3,2004.03.03,49000.0,850.0,52300.0,52300.0,49000.0,2650.0
4,2004.03.02,49850.0,1050.0,50000.0,52000.0,49100.0,3990.0
5,2004.02.27,48800.0,600.0,47600.0,48800.0,47600.0,2650.0
9,2004.02.26,48200.0,1100.0,48650.0,49800.0,48000.0,2501.0
10,2004.02.25,49300.0,400.0,49700.0,49800.0,48200.0,3630.0
11,2004.02.24,49700.0,1700.0,48000.0,49700.0,47250.0,2410.0
12,2004.02.23,48000.0,1500.0,48500.0,49800.0,47600.0,3040.0
13,2004.02.20,49500.0,1300.0,49550.0,50700.0,48850.0,7390.0
1,2004.02.19,50800.0,2450.0,47700.0,50800.0,47700.0,26633.0
2,2004.02.18,48350.0,150.0,48700.0,48700.0,47150.0,5950.0
3,2004.02.17,48200.0,500.0,46950.0,48400.0,46900.0,4261.0
4,2004.02.16,47700.0,2500.0,44800.0,48000.0,44200.0,20780.0
5,2004.02.13,45200.0,1300.0,46500.0,46500.0,45000.0,6080.0
9,2004.02.12,46500.0,800.0,47300.0,47300.0,45800.0,9140.0
10,2004.02.11,47300.0,1400.0,45200.0,47500.0,44300.0,19000.0
11,2004.02.10,45900.0,100.0,44050.0,46000.0,44050.0,17052.0
12,2004.02.09,46000.0,500.0,46900.0,48800.0,45150.0,16750.0
13,2004.02.06,45500.0,1500.0,47000.0,47000.0,44500.0,16766.0
1,2004.02.05,47000.0,500.0,50000.0,52400.0,44000.0,108702.0
2,2004.02.04,47500.0,4100.0,43850.0,49900.0,43600.0,59502.0
3,2004.02.03,43400.0,1100.0,42800.0,43450.0,42800.0,6286.0
4,2004.02.02,42300.0,700.0,42100.0,42700.0,41600.0,5169.0
5,2004.01.30,41600.0,0.0,42800.0,42900.0,41500.0,9211.0
9,2004.01.29,41600.0,600.0,40800.0,43700.0,40700.0,23620.0
10,2004.01.28,41000.0,1100.0,41650.0,42450.0,41000.0,10112.0
11,2004.01.27,42100.0,400.0,43200.0,43200.0,41600.0,15441.0
12,2004.01.26,42500.0,1500.0,43600.0,44850.0,42500.0,20489.0
13,2004.01.20,44000.0,1200.0,44800.0,45000.0,43550.0,6160.0
1,2004.01.19,45200.0,1250.0,45800.0,45800.0,44200.0,12948.0
2,2004.01.16,43950.0,350.0,43450.0,44900.0,43450.0,11690.0
3,2004.01.15,43600.0,200.0,44100.0,44100.0,42500.0,12548.0
4,2004.01.14,43800.0,200.0,43350.0,44100.0,43150.0,14880.0
5,2004.01.13,43600.0,100.0,43150.0,43950.0,43000.0,14967.0
9,2004.01.12,43500.0,900.0,44000.0,44400.0,42600.0,21720.0
10,2004.01.09,44400.0,100.0,44600.0,45200.0,43600.0,16673.0
11,2004.01.08,44500.0,1000.0,46000.0,46100.0,44500.0,16340.0
12,2004.01.07,45500.0,1000.0,44700.0,46200.0,44700.0,22808.0
13,2004.01.06,44500.0,400.0,44100.0,45100.0,43600.0,24332.0
1,2004.01.05,44100.0,600.0,45500.0,45500.0,43600.0,16961.0
2,2004.01.02,43500.0,900.0,42600.0,43500.0,42100.0,11655.0
3,2003.12.30,42600.0,800.0,42550.0,42900.0,41750.0,22850.0
4,2003.12.29,41800.0,0.0,42000.0,43500.0,41000.0,33750.0
5,2003.12.26,41800.0,0.0,42300.0,48000.0,41200.0,123676.0
9,2003.12.24,41800.0,400.0,42200.0,42700.0,41800.0,5180.0
10,2003.12.23,42200.0,300.0,42200.0,43000.0,41650.0,4220.0
11,2003.12.22,41900.0,50.0,42800.0,42900.0,41500.0,5180.0
12,2003.12.19,41950.0,1250.0,40800.0,42500.0,40800.0,8110.0
13,2003.12.18,40700.0,300.0,40800.0,41650.0,40700.0,6480.0
1,2003.12.17,41000.0,500.0,41500.0,41600.0,40800.0,128807.0
2,2003.12.16,41500.0,550.0,41950.0,42000.0,41400.0,7810.0
3,2003.12.15,42050.0,50.0,41750.0,43350.0,41200.0,7530.0
4,2003.12.12,42000.0,1150.0,40850.0,42000.0,40850.0,9190.0
5,2003.12.11,40850.0,250.0,41100.0,41700.0,40800.0,17377.0
9,2003.12.10,41100.0,700.0,41550.0,41550.0,40400.0,26270.0
10,2003.12.09,41800.0,600.0,42050.0,42800.0,41600.0,7438.0
11,2003.12.08,42400.0,100.0,41800.0,42800.0,41550.0,9670.0
12,2003.12.05,42500.0,150.0,42300.0,42800.0,41700.0,7000.0
13,2003.12.04,42650.0,50.0,42100.0,43600.0,42100.0,9110.0
1,2003.12.03,42600.0,600.0,42050.0,42700.0,41500.0,5890.0
2,2003.12.02,42000.0,0.0,41650.0,42500.0,41650.0,3100.0
3,2003.12.01,42000.0,0.0,41700.0,42350.0,41350.0,8020.0
4,2003.11.28,42000.0,1000.0,41050.0,42400.0,41050.0,7690.0
5,2003.11.27,41000.0,1700.0,42050.0,42600.0,41000.0,5155.0
9,2003.11.26,42700.0,700.0,42700.0,42700.0,40500.0,13730.0
10,2003.11.25,42000.0,800.0,41400.0,42300.0,41150.0,10631.0
11,2003.11.24,41200.0,400.0,41500.0,42100.0,41100.0,3150.0
12,2003.11.21,41600.0,0.0,41300.0,42800.0,41300.0,7120.0
13,2003.11.20,41600.0,1100.0,43700.0,44000.0,41600.0,10320.0
1,2003.11.19,42700.0,1200.0,43250.0,43250.0,42000.0,5870.0
2,2003.11.18,43900.0,900.0,42000.0,43900.0,40200.0,6810.0
3,2003.11.17,43000.0,0.0,44000.0,44000.0,41500.0,7138.0
4,2003.11.14,43000.0,800.0,43800.0,44200.0,43000.0,12942.0
5,2003.11.13,43800.0,2000.0,41800.0,43800.0,41800.0,13320.0
9,2003.11.12,41800.0,900.0,42200.0,43000.0,41800.0,6886.0
10,2003.11.11,42700.0,1100.0,43800.0,44000.0,42100.0,3220.0
11,2003.11.10,43800.0,800.0,44000.0,44000.0,41300.0,5840.0
12,2003.11.07,43000.0,200.0,42500.0,43300.0,42300.0,9680.0
13,2003.11.06,42800.0,900.0,43000.0,43400.0,42300.0,6530.0
1,2003.11.05,43700.0,1400.0,42000.0,43700.0,42000.0,15350.0
2,2003.11.04,42300.0,800.0,41500.0,42300.0,41500.0,14867.0
3,2003.11.03,41500.0,2000.0,38850.0,41750.0,38850.0,18772.0
4,2003.10.31,39500.0,1250.0,40800.0,41400.0,39500.0,10710.0
5,2003.10.30,40750.0,50.0,41000.0,41500.0,40200.0,9082.0
9,2003.10.29,40800.0,150.0,41100.0,41500.0,40100.0,8960.0
10,2003.10.28,40950.0,1450.0,38400.0,40950.0,38400.0,12450.0
11,2003.10.27,39500.0,900.0,38600.0,40200.0,38600.0,12250.0
12,2003.10.24,38600.0,500.0,38200.0,39000.0,38100.0,13110.0
13,2003.10.23,38100.0,2800.0,39650.0,42000.0,38000.0,47720.0
1,2003.10.22,40900.0,1700.0,42000.0,42500.0,40200.0,38650.0
2,2003.10.21,42600.0,450.0,43400.0,43400.0,41500.0,15100.0
3,2003.10.20,42150.0,1550.0,43900.0,44700.0,41900.0,14550.0
4,2003.10.17,43700.0,900.0,44000.0,44600.0,43000.0,8760.0
5,2003.10.16,44600.0,2100.0,42500.0,45000.0,42100.0,30220.0
9,2003.10.15,42500.0,250.0,42500.0,42900.0,42000.0,22390.0
10,2003.10.14,42750.0,1600.0,41200.0,44000.0,40750.0,52520.0
11,2003.10.13,41150.0,1000.0,42150.0,42900.0,40750.0,18970.0
12,2003.10.10,42150.0,2250.0,43450.0,44000.0,41550.0,37563.0
13,2003.10.09,44400.0,4900.0,39500.0,45400.0,38650.0,106350.0
1,2003.10.08,39500.0,500.0,40000.0,40000.0,36000.0,21660.0
2,2003.10.07,39000.0,3150.0,36000.0,39600.0,35950.0,54989.0
3,2003.10.06,35850.0,600.0,36000.0,36000.0,35500.0,31180.0
4,2003.10.02,35250.0,1750.0,34800.0,35500.0,34500.0,28577.0
5,2003.10.01,33500.0,350.0,33700.0,33850.0,33000.0,26723.0
9,2003.09.30,33850.0,300.0,33300.0,34600.0,33300.0,13410.0
10,2003.09.29,33550.0,400.0,32200.0,33800.0,32200.0,16820.0
11,2003.09.26,33150.0,1350.0,33900.0,34400.0,33150.0,20970.0
12,2003.09.25,34500.0,500.0,34500.0,34800.0,33500.0,14342.0
13,2003.09.24,35000.0,2700.0,34600.0,37100.0,34600.0,119760.0
1,2003.09.23,32300.0,300.0,32300.0,32500.0,31800.0,7200.0
2,2003.09.22,32000.0,1000.0,33000.0,33000.0,31700.0,11470.0
3,2003.09.19,33000.0,100.0,33500.0,33500.0,32500.0,6400.0
4,2003.09.18,32900.0,500.0,31800.0,33200.0,31800.0,10930.0
5,2003.09.17,32400.0,750.0,31700.0,32400.0,31500.0,8400.0
9,2003.09.16,31650.0,150.0,31000.0,31800.0,31000.0,16100.0
10,2003.09.15,31500.0,700.0,32500.0,32900.0,31450.0,7020.0
11,2003.09.09,32200.0,1200.0,33250.0,33800.0,31050.0,29775.0
12,2003.09.08,33400.0,750.0,34150.0,34150.0,33000.0,2870.0
13,2003.09.05,34150.0,350.0,34100.0,34350.0,34000.0,9420.0
1,2003.09.04,34500.0,200.0,34700.0,34850.0,34300.0,17100.0
2,2003.09.03,34700.0,600.0,34750.0,34750.0,33250.0,15980.0
3,2003.09.02,34100.0,1100.0,33300.0,34200.0,32650.0,19900.0
4,2003.09.01,33000.0,0.0,32900.0,33400.0,32600.0,11400.0
5,2003.08.29,33000.0,200.0,33200.0,33350.0,32500.0,11410.0
9,2003.08.28,32800.0,0.0,33950.0,34000.0,32550.0,13250.0
10,2003.08.27,32800.0,200.0,33100.0,33450.0,32800.0,17220.0
11,2003.08.26,33000.0,800.0,33450.0,34000.0,32850.0,12140.0
12,2003.08.25,33800.0,750.0,34550.0,35300.0,33600.0,9810.0
13,2003.08.22,34550.0,250.0,35300.0,35400.0,34100.0,4700.0
1,2003.08.21,34800.0,300.0,33800.0,35400.0,33800.0,10400.0
2,2003.08.20,34500.0,300.0,34000.0,34800.0,34000.0,13120.0
3,2003.08.19,34200.0,1300.0,35500.0,35500.0,34100.0,6650.0
4,2003.08.18,35500.0,200.0,36000.0,36000.0,34650.0,12750.0
5,2003.08.14,35300.0,2050.0,33800.0,35300.0,33500.0,32340.0
9,2003.08.13,33250.0,350.0,33100.0,33550.0,33000.0,6500.0
10,2003.08.12,32900.0,350.0,33250.0,33250.0,32750.0,7440.0
11,2003.08.11,33250.0,750.0,33600.0,33600.0,33000.0,9430.0
12,2003.08.08,34000.0,100.0,33900.0,34100.0,33400.0,5080.0
13,2003.08.07,33900.0,100.0,34100.0,34200.0,33700.0,4530.0
1,2003.08.06,34000.0,500.0,34000.0,34600.0,33900.0,9390.0
2,2003.08.05,34500.0,400.0,34150.0,34700.0,34000.0,23340.0
3,2003.08.04,34100.0,600.0,33800.0,34700.0,33550.0,18020.0
4,2003.08.01,34700.0,600.0,35400.0,35400.0,34600.0,9170.0
5,2003.07.31,35300.0,1200.0,34000.0,35300.0,33800.0,9420.0
9,2003.07.30,34100.0,400.0,34500.0,35400.0,33850.0,8390.0
10,2003.07.29,34500.0,0.0,35100.0,35100.0,34300.0,6240.0
11,2003.07.28,34500.0,1000.0,36000.0,36000.0,34200.0,17000.0
12,2003.07.25,35500.0,200.0,35500.0,36100.0,34550.0,9990.0
13,2003.07.24,35700.0,100.0,36100.0,36800.0,35500.0,23490.0
1,2003.07.23,35800.0,2300.0,33350.0,35900.0,33350.0,22120.0
2,2003.07.22,33500.0,200.0,32500.0,34000.0,32500.0,8860.0
3,2003.07.21,33300.0,100.0,32500.0,33500.0,32500.0,26170.0
4,2003.07.18,33400.0,600.0,34000.0,34000.0,33300.0,11590.0
5,2003.07.16,34000.0,1000.0,33100.0,34000.0,33100.0,28580.0
9,2003.07.15,33000.0,2100.0,35200.0,35200.0,33000.0,42320.0
10,2003.07.14,35100.0,700.0,35800.0,36400.0,34750.0,19990.0
11,2003.07.11,35800.0,1100.0,36750.0,36750.0,35600.0,14105.0
12,2003.07.10,36900.0,500.0,37200.0,38000.0,36400.0,19150.0
13,2003.07.09,37400.0,1400.0,36300.0,37700.0,36050.0,37920.0
1,2003.07.08,36000.0,200.0,36200.0,36300.0,35500.0,15600.0
2,2003.07.07,36200.0,1300.0,35800.0,36200.0,34700.0,39640.0
3,2003.07.04,34900.0,800.0,34100.0,35000.0,33500.0,24836.0
4,2003.07.03,34100.0,300.0,34200.0,34500.0,33800.0,28660.0
5,2003.07.02,33800.0,200.0,33700.0,34900.0,28900.0,64940.0
9,2003.07.01,34000.0,500.0,34400.0,34500.0,33600.0,17400.0
