,날짜,종가,전일비,시가,고가,저가,거래량
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
13,2001.12.19,6520.0,880.0,7300.0,7350.0,6520.0,561063.0
1,2002.01.04,6090.0,120.0,6360.0,6500.0,6040.0,259841.0
2,2002.01.03,6210.0,10.0,6300.0,6640.0,6120.0,749430.0
3,2002.01.02,6200.0,410.0,5790.0,6390.0,5690.0,725643.0
4,2001.12.28,5790.0,200.0,5600.0,5850.0,5580.0,339023.0
5,2001.12.27,5590.0,100.0,5620.0,5700.0,5560.0,185051.0
9,2001.12.26,5690.0,50.0,5750.0,5850.0,5660.0,309630.0
10,2001.12.24,5640.0,10.0,5700.0,5850.0,5630.0,280769.0
11,2001.12.21,5650.0,250.0,5870.0,5990.0,5630.0,371756.0
12,2001.12.20,5900.0,620.0,6050.0,6360.0,5740.0,609853.0
